"caller","callee","timestamp","duration"
"089-1000027","089-1000495","2016-1-7 13:04",574.0
"089-1000027","089-1000058","2016-2-4 19:55",128.0
"089-1000027","089-1000058","2016-2-4 19:55",221.0
"089-1000027","089-1000062","2016-01-17 09:26",213.0
"089-1000027","089-1000069","2016-2-6 6:24",29.0
"089-1000027","089-1000071","2016-1-9 10:41",132.0
"089-1000027","089-1000175","2016-02-17 02:25",84.0
"089-1000027","089-1000370","2016-2-2 17:34",894.0
"089-1000027","089-1000063","2016-02-21 07:54",390.0
"089-1000027","089-1000069","2016-2-6 6:24",876.0
"089-1000027","089-1000071","2016-1-9 10:41",647.0
"089-1000027","089-1000093","2016-1-4 10:18",249.0
"089-1000027","089-1000099","2016-01-24 17:31",654.0
"089-1000027","089-1000217","2016-1-1 19:08",33.0
"089-1000027","089-1000103","2016-02-17 21:52",89.0
"089-1000028","089-1000185","2016-02-15 07:21",270.0
"089-1000028","089-1000186","2016-1-11 9:00",64.0
"089-1000028","089-1000199","2016-01-20 14:48",23.0
"089-1000028","089-1000199","2016-01-20 14:48",40.0
"089-1000028","089-1000317","2016-02-24 02:14",229.0
"089-1000028","089-1000371","2016-1-1 19:18",11.0
"089-1000028","089-1000373","2016-01-17 14:01",67.0
"089-1000028","089-1000415","2016-1-6 21:48",537.0
"089-1000028","089-1000459","2016-02-14 18:56",44.0
"089-1000028","089-1000020","2016-02-25 06:15",65.0
"089-1000028","089-1000020","2016-02-25 06:15",42.0
"089-1000028","089-1000051","2016-02-16 23:21",17.0
"089-1000028","089-1000051","2016-02-16 23:21",6.0
"089-1000028","089-1000097","2016-01-17 10:55",43.0
"089-1000028","089-1000199","2016-01-20 14:48",17.0
"089-1000028","089-1000386","2016-01-28 09:01",302.0
"089-1000028","089-1000395","2016-2-5 6:04",956.0
"089-1000028","089-1000317","2016-02-24 02:14",485.0
"089-1000029","089-1000007","2016-01-16 17:45",66.0
"089-1000029","089-1000007","2016-01-16 17:45",117.0
"089-1000029","089-1000024","2016-01-28 08:58",27.0
"089-1000029","089-1000030","2016-01-19 22:01",202.0
"089-1000029","089-1000266","2016-02-18 08:57",422.0
"089-1000029","089-1000273","2016-2-9 16:29",11.0
"089-1000029","089-1000307","2016-01-27 08:50",9.0
"089-1000029","089-1000358","2016-2-3 6:37",502.0
"089-1000029","089-1000464","2016-2-5 13:13",51.0
"089-1000029","089-1000489","2016-01-25 10:37",64.0
"089-1000029","089-1000492","2016-01-14 23:08",47.0
"089-1000029","089-1000007","2016-01-16 17:45",64.0
"089-1000029","089-1000041","2016-02-29 08:48",58.0
"089-1000029","089-1000041","2016-02-29 08:48",141.0
"089-1000029","089-1000307","2016-01-27 08:50",56.0
"089-1000029","089-1000492","2016-01-14 23:08",198.0
"089-1000030","089-1000067","2016-01-22 00:36",114.0
"089-1000030","089-1000118","2016-1-6 23:38",11.0
"089-1000030","089-1000249","2016-01-13 04:26",508.0
"089-1000030","089-1000350","2016-02-23 05:59",21.0
"089-1000030","089-1000370","2016-01-18 06:47",144.0
"089-1000030","089-1000390","2016-01-19 10:24",76.0
"089-1000030","089-1000448","2016-02-13 05:54",450.0
"089-1000030","089-1000015","2016-01-14 05:03",556.0
"089-1000030","089-1000067","2016-01-22 00:36",136.0
"089-1000030","089-1000109","2016-02-23 09:45",153.0
"089-1000030","089-1000109","2016-02-23 09:45",136.0
"089-1000030","089-1000118","2016-1-6 23:38",146.0
"089-1000030","089-1000118","2016-1-6 23:38",598.0
"089-1000030","089-1000075","2016-02-19 01:44",356.0
"089-1000030","089-1000484","2016-2-5 3:54",832.0
"089-1000030","089-1000015","2016-01-14 05:03",1383.0
"089-1000030","089-1000320","2016-02-16 23:10",732.0
"089-1000030","089-1000109","2016-02-23 09:45",168.0
"089-1000031","089-1000012","2016-1-9 21:27",969.0
"089-1000031","089-1000086","2016-2-12 1:56",745.0
"089-1000031","089-1000118","2016-2-12 11:56",53.0
"089-1000031","089-1000124","2016-01-28 07:08",217.0
"089-1000031","089-1000184","2016-01-21 08:18",244.0
"089-1000031","089-1000189","2016-02-19 16:37",97.0
"089-1000031","089-1000262","2016-2-1 6:55",460.0
"089-1000031","089-1000270","2016-02-17 05:45",40.0
"089-1000031","089-1000324","2016-1-7 2:34",368.0
"089-1000031","089-1000412","2016-1-10 7:40",454.0
"089-1000031","089-1000421","2016-2-4 7:02",421.0
"089-1000031","089-1000453","2016-2-12 10:21",60.0
"089-1000031","089-1000462","2016-02-15 15:33",134.0
"089-1000031","089-1000476","2016-01-19 06:46",19.0
"089-1000031","089-1000476","2016-01-19 06:46",69.0
"089-1000031","089-1000058","2016-01-13 20:00",229.0
"089-1000031","089-1000083","2016-1-1 4:38",222.0
"089-1000031","089-1000086","2016-2-12 1:56",1071.0
"089-1000031","089-1000179","2016-1-9 13:51",423.0
"089-1000031","089-1000180","2016-1-11 12:35",17.0
"089-1000031","089-1000180","2016-1-11 12:35",128.0
"089-1000031","089-1000184","2016-01-21 08:18",396.0
"089-1000031","089-1000012","2016-1-9 21:27",1121.0
"089-1000031","089-1000262","2016-2-1 6:55",940.0
"089-1000031","089-1000261","2016-01-17 01:34",45.0
"089-1000032","089-1000072","2016-2-12 15:37",165.0
"089-1000032","089-1000072","2016-2-12 15:37",34.0
"089-1000032","089-1000249","2016-01-25 07:00",114.0
"089-1000032","089-1000266","2016-2-3 0:18",89.0
"089-1000032","089-1000294","2016-1-3 15:17",366.0
"089-1000032","089-1000311","2016-02-15 19:29",39.0
"089-1000032","089-1000334","2016-1-8 6:04",220.0
"089-1000032","089-1000442","2016-1-3 22:16",129.0
"089-1000032","089-1000460","2016-02-28 21:58",43.0
"089-1000032","089-1000496","2016-02-15 13:55",518.0
"089-1000032","089-1000067","2016-1-7 12:29",138.0
"089-1000032","089-1000067","2016-1-7 12:29",129.0
"089-1000032","089-1000072","2016-2-12 15:37",96.0
"089-1000032","089-1000496","2016-02-15 13:55",1041.0
"089-1000032","089-1000266","2016-2-3 0:18",174.0
"089-1000033","089-1000005","2016-02-16 16:41",17.0
"089-1000033","089-1000030","2016-02-20 14:40",40.0
"089-1000033","089-1000046","2016-02-16 18:55",292.0
"089-1000033","089-1000125","2016-2-7 15:32",82.0
"089-1000033","089-1000128","2016-02-13 20:20",21.0
"089-1000033","089-1000134","2016-01-18 22:03",229.0
"089-1000033","089-1000200","2016-01-22 07:49",811.0
"089-1000033","089-1000259","2016-1-3 6:09",998.0
"089-1000033","089-1000265","2016-1-5 5:35",192.0
"089-1000033","089-1000265","2016-1-5 5:35",101.0
"089-1000033","089-1000335","2016-1-5 11:24",403.0
"089-1000033","089-1000348","2016-1-6 0:26",335.0
"089-1000033","089-1000353","2016-01-30 14:49",85.0
"089-1000033","089-1000420","2016-02-14 22:28",136.0
"089-1000033","089-1000484","2016-01-22 05:13",414.0
"089-1000033","089-1000046","2016-02-16 18:55",46.0
"089-1000033","089-1000058","2016-02-28 19:02",123.0
"089-1000033","089-1000091","2016-2-6 22:55",267.0
"089-1000033","089-1000119","2016-01-30 08:07",204.0
"089-1000033","089-1000128","2016-02-13 20:20",95.0
"089-1000033","089-1000171","2016-02-28 04:47",90.0
"089-1000033","089-1000171","2016-02-28 04:47",31.0
"089-1000033","089-1000292","2016-1-10 6:28",247.0
"089-1000033","089-1000479","2016-1-7 22:24",253.0
"089-1000034","089-1000073","2016-02-22 15:01",594.0
"089-1000034","089-1000116","2016-1-4 16:10",60.0
"089-1000034","089-1000290","2016-02-26 22:18",384.0
"089-1000034","089-1000302","2016-1-9 3:09",31.0
"089-1000034","089-1000302","2016-1-9 3:09",34.0
"089-1000034","089-1000326","2016-01-21 08:35",77.0
"089-1000034","089-1000375","2016-2-6 23:29",631.0
"089-1000034","089-1000397","2016-01-20 02:55",470.0
"089-1000034","089-1000414","2016-2-11 12:58",77.0
"089-1000034","089-1000472","2016-1-3 14:18",345.0
"089-1000034","089-1000159","2016-02-21 03:35",348.0
"089-1000034","089-1000159","2016-02-21 03:35",555.0
"089-1000034","089-1000414","2016-2-11 12:58",185.0
"089-1000034","089-1000043","2016-01-31 14:55",614.0
"089-1000034","089-1000472","2016-01-23 02:48",35.0
"089-1000034","089-1000073","2016-02-22 15:01",638.0
"089-1000035","089-1000086","2016-2-8 2:00",154.0
"089-1000035","089-1000132","2016-2-1 18:04",138.0
"089-1000035","089-1000221","2016-1-11 13:04",67.0
"089-1000035","089-1000410","2016-01-25 12:27",47.0
"089-1000035","089-1000420","2016-2-9 6:18",382.0
"089-1000035","089-1000458","2016-02-22 15:54",55.0
"089-1000035","089-1000027","2016-02-19 12:15",57.0
"089-1000035","089-1000045","2016-1-2 16:27",198.0
"089-1000035","089-1000124","2016-01-31 03:12",313.0
"089-1000035","089-1000132","2016-2-1 18:04",133.0
"089-1000035","089-1000012","2016-01-21 22:23",784.0
"089-1000036","089-1000002","2016-1-2 12:52",19.0
"089-1000036","089-1000080","2016-2-12 9:50",150.0
"089-1000036","089-1000144","2016-01-29 18:02",198.0
"089-1000036","089-1000399","2016-01-29 06:13",43.0
"089-1000036","089-1000467","2016-2-3 10:22",142.0
"089-1000036","089-1000080","2016-2-12 9:50",310.0
"089-1000036","089-1000144","2016-01-29 18:02",152.0
"089-1000037","089-1000011","2016-01-20 12:01",25.0
"089-1000037","089-1000077","2016-01-21 23:25",49.0
"089-1000037","089-1000087","2016-1-4 23:48",201.0
"089-1000037","089-1000089","2016-2-7 21:51",10.0
"089-1000037","089-1000095","2016-02-24 15:49",125.0
"089-1000037","089-1000095","2016-02-24 15:49",48.0
"089-1000037","089-1000101","2016-2-7 21:08",172.0
"089-1000037","089-1000103","2016-01-25 03:51",400.0
"089-1000037","089-1000119","2016-02-23 18:53",183.0
"089-1000037","089-1000133","2016-1-6 22:22",425.0
"089-1000037","089-1000143","2016-02-18 21:20",76.0
"089-1000037","089-1000153","2016-2-11 8:39",110.0
"089-1000037","089-1000183","2016-02-13 06:42",52.0
"089-1000037","089-1000200","2016-02-14 13:22",367.0
"089-1000037","089-1000219","2016-02-18 04:19",206.0
"089-1000037","089-1000219","2016-02-18 04:19",187.0
"089-1000037","089-1000223","2016-01-29 18:32",27.0
"089-1000037","089-1000287","2016-01-23 23:15",85.0
"089-1000037","089-1000287","2016-01-23 23:15",37.0
"089-1000037","089-1000352","2016-01-13 06:49",11.0
"089-1000037","089-1000374","2016-02-21 08:45",18.0
"089-1000037","089-1000390","2016-01-31 17:12",132.0
"089-1000037","089-1000390","2016-01-31 17:12",63.0
"089-1000037","089-1000463","2016-02-23 14:27",454.0
"089-1000037","089-1000475","2016-1-3 22:31",57.0
"089-1000037","089-1000475","2016-1-3 22:31",49.0
"089-1000037","089-1000077","2016-01-21 23:25",171.0
"089-1000037","089-1000085","2016-1-2 15:32",36.0
"089-1000037","089-1000087","2016-1-4 23:48",339.0
"089-1000037","089-1000089","2016-2-7 21:51",5.0
"089-1000037","089-1000089","2016-2-7 21:51",24.0
"089-1000037","089-1000095","2016-02-24 15:49",17.0
"089-1000037","089-1000119","2016-02-23 18:53",103.0
"089-1000037","089-1000143","2016-02-18 21:20",48.0
"089-1000037","089-1000156","2016-02-16 06:40",14.0
"089-1000037","089-1000183","2016-02-13 06:42",37.0
"089-1000037","089-1000183","2016-02-13 06:42",59.0
"089-1000037","089-1000089","2016-2-7 21:51",52.0
"089-1000037","089-1000120","2016-02-21 12:11",1003.0
"089-1000037","089-1000381","2016-1-11 23:45",425.0
"089-1000037","089-1000287","2016-01-23 23:15",95.0
"089-1000037","089-1000223","2016-01-29 18:32",166.0
"089-1000037","089-1000101","2016-2-7 21:08",213.0
"089-1000037","089-1000416","2016-01-14 05:49",343.0
"089-1000037","089-1000119","2016-02-23 18:53",274.0
"089-1000037","089-1000077","2016-01-21 23:25",268.0
"089-1000038","089-1000006","2016-01-17 04:30",22.0
"089-1000038","089-1000024","2016-02-26 09:17",666.0
"089-1000038","089-1000042","2016-1-3 15:44",554.0
"089-1000038","089-1000121","2016-01-18 05:35",445.0
"089-1000038","089-1000212","2016-01-20 11:33",77.0
"089-1000038","089-1000251","2016-1-5 11:07",154.0
"089-1000038","089-1000307","2016-1-11 20:24",126.0
"089-1000038","089-1000354","2016-01-26 18:54",593.0
"089-1000038","089-1000398","2016-01-29 06:15",9.0
"089-1000038","089-1000441","2016-01-15 12:08",87.0
"089-1000038","089-1000452","2016-1-9 18:36",237.0
"089-1000038","089-1000089","2016-01-25 01:26",9.0
"089-1000038","089-1000092","2016-2-6 3:35",159.0
"089-1000038","089-1000121","2016-01-18 05:35",577.0
"089-1000038","089-1000215","2016-01-25 07:55",509.0
"089-1000038","089-1000121","2016-01-18 05:35",511.0
"089-1000038","089-1000467","2016-2-2 1:45",311.0
"089-1000038","089-1000431","2016-01-14 03:33",392.0
"089-1000038","089-1000251","2016-1-5 11:07",384.0
"089-1000038","089-1000042","2016-1-3 15:44",907.0
"089-1000039","089-1000002","2016-02-21 20:36",9.0
"089-1000039","089-1000002","2016-02-21 20:36",123.0
"089-1000039","089-1000074","2016-1-8 21:30",112.0
"089-1000039","089-1000100","2016-02-14 00:16",249.0
"089-1000039","089-1000169","2016-1-2 15:56",46.0
"089-1000039","089-1000203","2016-02-14 18:04",157.0
"089-1000039","089-1000276","2016-01-16 14:57",53.0
"089-1000039","089-1000386","2016-01-26 16:09",793.0
"089-1000039","089-1000444","2016-01-18 19:17",325.0
"089-1000039","089-1000446","2016-01-23 12:13",358.0
"089-1000039","089-1000489","2016-2-7 12:35",140.0
"089-1000039","089-1000002","2016-02-21 20:36",23.0
"089-1000039","089-1000009","2016-01-24 10:39",468.0
"089-1000039","089-1000042","2016-01-30 20:12",172.0
"089-1000039","089-1000133","2016-02-24 19:30",52.0
"089-1000039","089-1000141","2016-02-15 17:03",173.0
"089-1000039","089-1000169","2016-1-2 15:56",39.0
"089-1000039","089-1000169","2016-1-2 15:56",69.0
"089-1000039","089-1000100","2016-02-14 00:16",321.0
"089-1000039","089-1000074","2016-1-8 21:30",393.0
"089-1000039","089-1000489","2016-2-7 12:35",312.0
"089-1000040","089-1000027","2016-2-12 8:24",158.0
"089-1000040","089-1000058","2016-2-8 3:02",192.0
"089-1000040","089-1000060","2016-02-22 12:19",387.0
"089-1000040","089-1000061","2016-02-17 00:32",41.0
"089-1000040","089-1000061","2016-02-17 00:32",48.0
"089-1000040","089-1000071","2016-2-4 12:13",173.0
"089-1000040","089-1000086","2016-02-25 00:46",445.0
"089-1000040","089-1000090","2016-02-18 10:06",217.0
"089-1000040","089-1000108","2016-02-15 13:54",649.0
"089-1000040","089-1000117","2016-1-8 8:33",506.0
"089-1000040","089-1000142","2016-01-28 09:45",124.0
"089-1000040","089-1000250","2016-01-25 10:41",69.0
"089-1000040","089-1000258","2016-01-30 07:17",67.0
"089-1000040","089-1000334","2016-01-23 13:29",72.0
"089-1000040","089-1000406","2016-1-7 22:22",144.0
"089-1000040","089-1000497","2016-1-5 13:28",414.0
"089-1000040","089-1000058","2016-2-8 3:02",132.0
"089-1000040","089-1000071","2016-2-4 12:13",329.0
"089-1000040","089-1000108","2016-02-15 13:54",53.0
"089-1000040","089-1000130","2016-1-10 0:37",67.0
"089-1000040","089-1000149","2016-02-13 00:56",200.0
"089-1000040","089-1000090","2016-02-18 10:06",512.0
"089-1000040","089-1000383","2016-02-21 06:34",605.0
"089-1000040","089-1000061","2016-02-17 00:32",61.0
"089-1000040","089-1000027","2016-2-12 8:24",394.0
"089-1000041","089-1000001","2016-1-11 16:03",19.0
"089-1000041","089-1000046","2016-1-10 8:05",305.0
"089-1000041","089-1000111","2016-02-28 18:03",676.0
"089-1000041","089-1000142","2016-02-23 22:48",188.0
"089-1000041","089-1000226","2016-01-27 23:15",91.0
"089-1000041","089-1000234","2016-02-28 07:17",204.0
"089-1000041","089-1000342","2016-02-22 21:27",104.0
"089-1000041","089-1000427","2016-01-20 12:41",84.0
"089-1000041","089-1000430","2016-1-3 3:29",4.0
"089-1000041","089-1000430","2016-1-3 3:29",28.0
"089-1000041","089-1000486","2016-02-27 21:13",128.0
"089-1000041","089-1000001","2016-1-11 16:03",12.0
"089-1000041","089-1000046","2016-1-10 8:05",69.0
"089-1000041","089-1000053","2016-02-25 10:58",200.0
"089-1000041","089-1000078","2016-1-6 0:29",51.0
"089-1000041","089-1000108","2016-02-25 18:00",79.0
"089-1000041","089-1000409","2016-01-13 22:42",490.0
"089-1000041","089-1000427","2016-01-20 12:41",109.0
"089-1000041","089-1000341","2016-1-10 16:19",245.0
"089-1000041","089-1000106","2016-2-6 15:46",589.0
"089-1000042","089-1000006","2016-01-17 06:57",191.0
"089-1000042","089-1000007","2016-02-26 16:05",313.0
"089-1000042","089-1000040","2016-2-2 7:53",85.0
"089-1000042","089-1000050","2016-02-25 14:52",205.0
"089-1000042","089-1000093","2016-02-28 11:29",246.0
"089-1000042","089-1000093","2016-02-28 11:29",57.0
"089-1000042","089-1000159","2016-01-21 11:56",30.0
"089-1000042","089-1000159","2016-01-21 11:56",18.0
"089-1000042","089-1000188","2016-1-8 11:13",301.0
"089-1000042","089-1000252","2016-02-22 16:02",14.0
"089-1000042","089-1000375","2016-2-4 2:23",290.0
"089-1000042","089-1000464","2016-01-24 17:12",83.0
"089-1000042","089-1000006","2016-01-17 06:57",480.0
"089-1000042","089-1000050","2016-02-25 14:52",108.0
"089-1000042","089-1000151","2016-01-13 11:21",785.0
"089-1000042","089-1000159","2016-01-21 11:56",205.0
"089-1000042","089-1000007","2016-02-26 16:05",314.0
"089-1000043","089-1000015","2016-1-3 10:39",55.0
"089-1000043","089-1000136","2016-2-3 3:46",146.0
"089-1000043","089-1000210","2016-2-11 2:42",129.0
"089-1000043","089-1000225","2016-01-24 00:15",84.0
"089-1000043","089-1000252","2016-01-16 16:49",8.0
"089-1000043","089-1000252","2016-01-16 16:49",7.0
"089-1000043","089-1000270","2016-2-6 12:50",319.0
"089-1000043","089-1000286","2016-1-2 0:50",35.0
"089-1000043","089-1000286","2016-1-2 0:50",33.0
"089-1000043","089-1000320","2016-01-22 18:05",439.0
"089-1000043","089-1000484","2016-01-14 09:31",208.0
"089-1000043","089-1000015","2016-1-3 10:39",81.0
"089-1000043","089-1000015","2016-1-3 10:39",86.0
"089-1000043","089-1000083","2016-01-27 07:27",111.0
"089-1000043","089-1000136","2016-2-3 3:46",176.0
"089-1000043","089-1000146","2016-01-27 17:23",309.0
"089-1000043","089-1000484","2016-01-14 09:31",361.0
"089-1000043","089-1000320","2016-01-22 18:05",1199.0
"089-1000044","089-1000066","2016-01-20 23:36",26.0
"089-1000044","089-1000066","2016-01-20 23:36",24.0
"089-1000044","089-1000074","2016-01-20 15:56",469.0
"089-1000044","089-1000145","2016-2-3 12:49",161.0
"089-1000044","089-1000207","2016-01-19 20:10",46.0
"089-1000044","089-1000239","2016-1-1 3:44",364.0
"089-1000044","089-1000259","2016-01-24 11:12",5.0
"089-1000044","089-1000286","2016-01-25 07:28",260.0
"089-1000044","089-1000300","2016-02-16 05:32",54.0
"089-1000044","089-1000303","2016-1-6 12:42",307.0
"089-1000044","089-1000313","2016-02-19 21:12",33.0
"089-1000044","089-1000332","2016-1-3 19:53",123.0
"089-1000044","089-1000424","2016-01-14 02:48",44.0
"089-1000044","089-1000428","2016-1-3 9:44",398.0
"089-1000044","089-1000480","2016-01-16 05:44",321.0
"089-1000044","089-1000007","2016-01-25 21:59",218.0
"089-1000044","089-1000145","2016-2-3 12:49",104.0
"089-1000044","089-1000239","2016-1-1 3:44",644.0
"089-1000044","089-1000300","2016-02-16 05:32",113.0
"089-1000044","089-1000303","2016-1-6 12:42",723.0
"089-1000044","089-1000007","2016-01-25 21:59",681.0
"089-1000045","089-1000041","2016-01-29 05:04",27.0
"089-1000045","089-1000041","2016-01-29 05:04",103.0
"089-1000045","089-1000135","2016-2-1 4:35",132.0
"089-1000045","089-1000155","2016-02-26 06:12",293.0
"089-1000045","089-1000167","2016-1-8 4:59",39.0
"089-1000045","089-1000215","2016-01-18 22:56",391.0
"089-1000045","089-1000215","2016-2-4 1:02",431.0
"089-1000045","089-1000290","2016-2-11 16:39",60.0
"089-1000045","089-1000313","2016-01-23 19:38",509.0
"089-1000045","089-1000317","2016-02-14 06:31",524.0
"089-1000045","089-1000328","2016-2-2 11:30",452.0
"089-1000045","089-1000342","2016-2-6 8:36",678.0
"089-1000045","089-1000345","2016-1-12 4:22",207.0
"089-1000045","089-1000352","2016-02-19 07:39",489.0
"089-1000045","089-1000356","2016-02-27 23:55",154.0
"089-1000045","089-1000377","2016-1-8 3:24",24.0
"089-1000045","089-1000400","2016-02-14 12:58",137.0
"089-1000045","089-1000167","2016-1-8 4:59",28.0
"089-1000045","089-1000167","2016-1-8 4:59",31.0
